Order Date,Region,Category,Sub-Category,Customer Name,Sales,Profit,Discount,YearMonth,Profit Margin
2016-04-18,East,Office Supplies,Art,Cindy Schnelling,6.99,2.0271,0.0,2016-04,0.29
2016-04-18,East,Office Supplies,Supplies,Cindy Schnelling,6.84,1.8468,0.0,2016-04,0.27
2015-12-27,West,Office Supplies,Storage,Aaron Hawkins,323.1,61.389,0.0,2015-12,0.19
2015-12-27,West,Technology,Phones,Aaron Hawkins,668.16,75.168,0.2,2015-12,0.11250000000000002
2017-12-13,West,Office Supplies,Labels,Emily Phan,8.64,4.2336,0.0,2017-12,0.49
2017-12-13,West,Office Supplies,Paper,Emily Phan,38.88,18.6624,0.0,2017-12,0.48000000000000004
2017-12-13,West,Furniture,Furnishings,Emily Phan,201.04,54.2808,0.0,2017-12,0.27
2017-12-13,West,Office Supplies,Paper,Emily Phan,12.96,6.3504,0.0,2017-12,0.48999999999999994
2017-01-02,West,Technology,Accessories,Fred Wasserman,16.59,5.8065,0.0,2017-01,0.35
2017-05-30,West,Office Supplies,Art,Kelly Andreada,35.1,10.179,0.0,2017-05,0.29
2017-09-30,Central,Office Supplies,Binders,Sample Company A,11.646,-17.469,0.8,2017-09,-1.5
2017-06-20,South,Office Supplies,Paper,Paul Gonzalez,32.4,15.552,0.0,2017-06,0.48
2017-06-20,South,Technology,Phones,Paul Gonzalez,503.96,125.99,0.0,2017-06,0.25
2017-04-04,East,Office Supplies,Art,Tom Ashbrook,7.04,2.0416,0.0,2017-04,0.29
2015-11-13,Central,Furniture,Bookcases,Patrick O'Brill,613.9992,-18.0588,0.32,2015-11,-0.029411764705882356
2015-08-28,East,Office Supplies,Storage,Suzanne McNair,470.36,122.2936,0.0,2015-08,0.26
2017-09-24,West,Office Supplies,Paper,Neil Knudson,31.08,15.2292,0.0,2017-09,0.49000000000000005
2017-09-24,West,Office Supplies,Supplies,Neil Knudson,7.3,2.19,0.0,2017-09,0.3
2016-12-11,East,Office Supplies,Appliances,Steve Chapman,73.536,9.192,0.2,2016-12,0.125
2014-06-10,Central,Office Supplies,Labels,Heather Kirkland,491.55,240.8595,0.0,2014-06,0.49
2016-03-11,East,Furniture,Furnishings,Brad Thomas,30.336,9.48,0.2,2016-03,0.31250000000000006
2017-12-15,West,Office Supplies,Paper,Khloe Miller,22.83,10.7301,0.0,2017-12,0.47000000000000003
2017-12-15,West,Office Supplies,Appliances,Khloe Miller,54.32,16.296,0.0,2017-12,0.3
2017-12-15,West,Technology,Phones,Khloe Miller,196.776,14.7582,0.2,2017-12,0.075
2016-10-30,West,Office Supplies,Fasteners,Susan Pistek,3.62,1.1946,0.0,2016-10,0.33
2017-07-31,East,Office Supplies,Paper,Laurel Beltran,11.54,5.5392,0.0,2017-07,0.48000000000000004
2017-07-31,East,Office Supplies,Binders,Laurel Beltran,849.95,390.977,0.0,2017-07,0.45999999999999996
2017-07-31,East,Office Supplies,Binders,Laurel Beltran,11.01,5.3949,0.0,2017-07,0.49
2017-10-19,West,Office Supplies,Binders,Joy Smith,39.624,13.8684,0.2,2017-10,0.35
2016-10-21,West,Furniture,Chairs,Carlos Soltero,242.136,12.1068,0.2,2016-10,0.05
2016-10-21,West,Office Supplies,Art,Carlos Soltero,12.39,5.6994,0.0,2016-10,0.45999999999999996
2016-10-21,West,Furniture,Furnishings,Carlos Soltero,19.96,5.5888,0.0,2016-10,0.27999999999999997
2016-10-21,West,Office Supplies,Storage,Carlos Soltero,340.92,3.4092,0.0,2016-10,0.009999999999999998
2014-11-05,East,Furniture,Furnishings,Maribeth Dona,273.568,-34.196,0.2,2014-11,-0.125
2014-11-05,East,Office Supplies,Binders,Maribeth Dona,13.194,-8.796,0.7,2014-11,-0.6666666666666666
2014-11-05,East,Office Supplies,Storage,Maribeth Dona,1080.096,-94.5084,0.2,2014-11,-0.0875
2014-11-05,East,Technology,Accessories,Maribeth Dona,51.56,-6.445,0.2,2014-11,-0.125
2014-11-05,East,Technology,Accessories,Maribeth Dona,58.416,16.7946,0.2,2014-11,0.2875
2016-11-07,West,Office Supplies,Binders,Lisa DeCherney,57.584,20.1544,0.2,2016-11,0.35
2016-08-12,East,Office Supplies,Art,Deborah Brumfield,37.312,2.7984,0.2,2016-08,0.07500000000000001
2016-05-30,Central,Technology,Phones,Annie Thurman,79.96,7.996,0.2,2016-05,0.10000000000000002
2016-05-30,Central,Technology,Accessories,Annie Thurman,223.96,11.198,0.2,2016-05,0.05
2017-11-12,East,Office Supplies,Storage,Dennis Kane,221.024,-55.256,0.2,2017-11,-0.25
2016-09-22,Central,Furniture,Furnishings,Chris Selesnick,18.96,7.584,0.0,2016-09,0.39999999999999997
2016-02-16,East,Furniture,Chairs,Jill Fjeld,326.646,39.9234,0.1,2016-02,0.12222222222222222
2016-02-16,East,Technology,Accessories,Jill Fjeld,89.97,39.5868,0.0,2016-02,0.43999999999999995
2014-12-22,East,Office Supplies,Binders,Tamara Willingham,296.712,100.1403,0.2,2014-12,0.3375
2015-12-05,Central,Office Supplies,Envelopes,Tim Brockman,12.224,4.4312,0.2,2015-12,0.36249999999999993
2017-09-17,West,Technology,Accessories,Shahid Collister,89.97,37.7874,0.0,2017-09,0.42
2017-12-02,East,Office Supplies,Appliances,Kunst Miller,286.86,80.3208,0.0,2017-12,0.28
2017-12-02,East,Technology,Phones,Kunst Miller,979.95,284.1855,0.0,2017-12,0.29
2017-12-02,East,Office Supplies,Supplies,Kunst Miller,4.36,0.1744,0.0,2017-12,0.039999999999999994
2014-09-29,West,Office Supplies,Binders,Evan Bailliet,10.048,3.14,0.2,2014-09,0.3125
2014-09-29,West,Office Supplies,Storage,Evan Bailliet,807.75,153.4725,0.0,2014-09,0.19
2017-11-14,West,Office Supplies,Art,Joe Elijah,34.24,9.9296,0.0,2017-11,0.29
2014-08-20,South,Furniture,Chairs,Nick Crebassa,500.24,145.0696,0.0,2014-08,0.29000000000000004
2014-08-20,South,Office Supplies,Paper,Nick Crebassa,20.12,9.2552,0.0,2014-08,0.46
2014-08-20,South,Office Supplies,Binders,Nick Crebassa,896.99,421.5853,0.0,2014-08,0.47000000000000003
2014-11-19,East,Office Supplies,Paper,Alan Dominguez,5.88,1.9845,0.2,2014-11,0.33749999999999997
2015-06-29,Central,Technology,Phones,Neil Französisch,269.98,72.8946,0.0,2015-06,0.26999999999999996
2017-03-16,West,Office Supplies,Storage,Ken Dana,310.12,80.6312,0.0,2017-03,0.26
2017-03-16,West,Office Supplies,Binders,Ken Dana,70.464,22.9008,0.2,2017-03,0.325
2017-03-16,West,Office Supplies,Binders,Ken Dana,19.68,6.888,0.2,2017-03,0.35
2017-03-16,West,Office Supplies,Appliances,Ken Dana,140.67,54.8613,0.0,2017-03,0.39
2015-11-08,East,Furniture,Bookcases,Quincy Jones,4404.9,1013.127,0.0,2015-11,0.23
2017-11-28,West,Office Supplies,Labels,Emily Phan,62.65,29.4455,0.0,2017-11,0.47
2016-06-16,East,Office Supplies,Labels,Jennifer Jackson,9.45,4.536,0.0,2016-06,0.48
2017-01-21,Central,Office Supplies,Envelopes,Bobby Elias,268.576,90.6444,0.2,2017-01,0.33749999999999997
2017-11-24,West,Furniture,Tables,Beth Paige,364.08,9.102,0.2,2017-11,0.025
2017-11-24,West,Furniture,Tables,Beth Paige,71.088,-1.7772,0.2,2017-11,-0.025
2014-11-11,Central,Furniture,Furnishings,Brosina Hoffman,10.984,-7.9634,0.6,2014-11,-0.725
2014-11-11,Central,Furniture,Chairs,Brosina Hoffman,797.944,-56.996,0.3,2014-11,-0.07142857142857144
2016-03-04,East,Technology,Accessories,Eleni McCrary,159.98,57.5928,0.0,2016-03,0.36
2016-10-11,Central,Office Supplies,Art,Emily Phan,5.344,0.668,0.2,2016-10,0.125
2016-10-11,Central,Office Supplies,Art,Emily Phan,27.72,3.465,0.2,2016-10,0.125
2016-07-01,West,Office Supplies,Binders,Nick Zandusky,2.496,0.9048,0.2,2016-07,0.36250000000000004
2017-03-27,South,Office Supplies,Labels,Lena Cacioppo,8.26,3.7996,0.0,2017-03,0.46
2017-03-27,South,Office Supplies,Binders,Lena Cacioppo,17.76,8.88,0.0,2017-03,0.5
2017-03-27,South,Office Supplies,Storage,Lena Cacioppo,332.94,9.9882,0.0,2017-03,0.030000000000000002
2017-03-27,South,Furniture,Tables,Lena Cacioppo,292.1,58.42,0.0,2017-03,0.19999999999999998
2017-03-27,South,Technology,Phones,Lena Cacioppo,206.1,55.647,0.0,2017-03,0.27
2017-03-27,South,Office Supplies,Paper,Lena Cacioppo,17.64,8.1144,0.0,2017-03,0.45999999999999996
2016-10-31,West,Furniture,Chairs,Sylvia Foulston,1403.92,70.196,0.2,2016-10,0.049999999999999996
2017-11-04,South,Office Supplies,Art,Katherine Murray,4.3,1.419,0.0,2017-11,0.33
2014-02-14,West,Technology,Accessories,Marina Lichtenstein,239.97,86.3892,0.0,2014-02,0.36
2014-02-14,West,Office Supplies,Appliances,Marina Lichtenstein,81.96,22.9488,0.0,2014-02,0.28
2014-02-14,West,Office Supplies,Supplies,Marina Lichtenstein,238.62,4.7724,0.0,2014-02,0.02
2014-06-18,West,Technology,Phones,Mick Crebagga,139.8,12.2325,0.2,2014-06,0.0875
2017-02-28,East,Office Supplies,Binders,Duane Benoit,9.84,4.7232,0.0,2017-02,0.48000000000000004
2017-02-28,East,Office Supplies,Paper,Duane Benoit,7.78,3.501,0.0,2017-02,0.44999999999999996
2017-12-09,Central,Office Supplies,Binders,Luke Weiss,54.9,26.901,0.0,2017-12,0.49
2017-12-07,West,Office Supplies,Paper,Tracy Collins,50.04,25.02,0.0,2017-12,0.5
2016-11-24,South,Furniture,Bookcases,Sample Company A,339.92,8.498,0.2,2016-11,0.024999999999999998
2016-11-24,South,Office Supplies,Paper,Sample Company A,10.528,3.4216,0.2,2016-11,0.325
2016-11-24,South,Office Supplies,Appliances,Sample Company A,42.384,4.2384,0.2,2016-11,0.1
2016-07-03,East,Office Supplies,Paper,Filia McAdams,123.92,38.725,0.2,2016-07,0.3125
2016-06-26,South,Technology,Phones,Phillip Flathmann,135.95,39.4255,0.0,2016-06,0.29000000000000004
2014-07-26,Central,Office Supplies,Binders,Luke Foster,2177.584,-3701.8928,0.8,2014-07,-1.7000000000000002
2014-07-26,Central,Furniture,Furnishings,Luke Foster,17.496,-10.0602,0.6,2014-07,-0.5750000000000001
2014-07-26,Central,Office Supplies,Binders,Luke Foster,16.784,-26.8544,0.8,2014-07,-1.6
2014-07-26,Central,Technology,Accessories,Luke Foster,431.136,-26.946,0.2,2014-07,-0.0625
2014-07-26,Central,Office Supplies,Binders,Luke Foster,8.88,-13.32,0.8,2014-07,-1.5
2014-07-26,Central,Office Supplies,Appliances,Luke Foster,4.836,-12.09,0.8,2014-07,-2.5
2016-09-14,East,Technology,Phones,Clay Ludtke,437.85,131.355,0.0,2016-09,0.29999999999999993
2016-09-14,East,Office Supplies,Binders,Clay Ludtke,673.568,252.588,0.2,2016-09,0.375
2015-05-31,East,Office Supplies,Paper,Elizabeth Moffitt,274.8,134.652,0.0,2015-05,0.48999999999999994
2015-05-31,East,Office Supplies,Storage,Elizabeth Moffitt,62.18,16.7886,0.0,2015-05,0.26999999999999996
2015-05-31,East,Furniture,Furnishings,Elizabeth Moffitt,8.28,2.9808,0.0,2015-05,0.36000000000000004
2015-05-09,South,Office Supplies,Binders,Max Engle,48.81,23.9169,0.0,2015-05,0.48999999999999994
2014-11-05,South,Furniture,Chairs,Barry Gonzalez,149.9,40.473,0.0,2014-11,0.26999999999999996
2017-03-27,Central,Furniture,Bookcases,Caroline Jumper,1023.332,-30.098,0.32,2017-03,-0.029411764705882353
2017-03-27,Central,Furniture,Chairs,Caroline Jumper,600.558,-8.5794,0.3,2017-03,-0.014285714285714285
2017-03-27,Central,Technology,Accessories,Caroline Jumper,39.992,6.9986,0.2,2017-03,0.17500000000000002
2017-03-27,Central,Furniture,Chairs,Caroline Jumper,211.246,-66.3916,0.3,2017-03,-0.3142857142857143
2014-05-21,Central,Office Supplies,Envelopes,Katherine Hughes,56.064,21.024,0.2,2014-05,0.375
2014-05-21,Central,Furniture,Chairs,Katherine Hughes,107.772,-29.2524,0.3,2014-05,-0.2714285714285714
2014-05-21,Central,Office Supplies,Paper,Katherine Hughes,4.832,1.6308,0.2,2014-05,0.3375
2014-05-21,Central,Office Supplies,Binders,Katherine Hughes,18.24,-31.008,0.8,2014-05,-1.7000000000000002
2016-05-21,Central,Office Supplies,Binders,Sally Hughsby,3.798,-5.8869,0.8,2016-05,-1.5499999999999998
2015-01-12,East,Office Supplies,Art,Cindy Schnelling,10.368,1.5552,0.2,2015-01,0.15
2015-01-12,East,Technology,Phones,Cindy Schnelling,235.188,-43.1178,0.4,2015-01,-0.18333333333333335
2015-01-12,East,Technology,Phones,Cindy Schnelling,26.376,2.6376,0.4,2015-01,0.09999999999999999
2015-01-12,East,Technology,Accessories,Cindy Schnelling,10.384,2.2066,0.2,2015-01,0.2125
2015-01-12,East,Technology,Phones,Cindy Schnelling,107.118,-21.4236,0.4,2015-01,-0.2
2017-09-29,West,Office Supplies,Supplies,Joe Kamberova,97.3,28.217,0.0,2017-09,0.29
2015-07-18,East,Office Supplies,Binders,Pauline Johnson,3.328,1.2064,0.2,2015-07,0.3625
2015-07-18,East,Technology,Phones,Pauline Johnson,135.99,36.7173,0.0,2015-07,0.27
2015-07-18,East,Furniture,Furnishings,Pauline Johnson,7.38,2.1402,0.0,2015-07,0.29000000000000004
2016-10-21,South,Furniture,Furnishings,Anne Pryor,45.568,9.6832,0.2,2016-10,0.2125
2016-10-21,South,Office Supplies,Binders,Anne Pryor,28.752,-21.0848,0.7,2016-10,-0.7333333333333334
2017-07-27,South,Furniture,Chairs,Joni Wasserman,194.848,12.178,0.2,2017-07,0.0625
2017-07-21,Central,Office Supplies,Binders,Pete Takahito,2.112,-3.3792,0.8,2017-07,-1.5999999999999999
2014-11-07,West,Office Supplies,Paper,Troy Blackwell,25.92,9.072,0.2,2014-11,0.3499999999999999
2014-11-07,West,Office Supplies,Art,Troy Blackwell,120.768,9.0576,0.2,2014-11,0.07500000000000001
2016-11-27,East,Office Supplies,Paper,Cassandra Brandow,25.92,12.4416,0.0,2016-11,0.4799999999999999
2016-11-27,East,Office Supplies,Art,Cassandra Brandow,34.65,9.702,0.0,2016-11,0.28
2016-11-27,East,Office Supplies,Paper,Cassandra Brandow,204.95,100.4255,0.0,2016-11,0.49000000000000005
2016-11-27,East,Office Supplies,Binders,Cassandra Brandow,79.95,38.376,0.0,2016-11,0.4799999999999999
2015-06-08,South,Office Supplies,Paper,Andrew Gjertsen,173.488,54.215,0.2,2015-06,0.3125
2015-06-08,South,Office Supplies,Storage,Andrew Gjertsen,516.96,-6.462,0.2,2015-06,-0.012499999999999999
2015-06-08,South,Furniture,Furnishings,Andrew Gjertsen,173.208,45.4671,0.2,2015-06,0.2625
2015-06-08,South,Office Supplies,Art,Andrew Gjertsen,4.448,0.3336,0.2,2015-06,0.075
2015-06-08,South,Office Supplies,Labels,Andrew Gjertsen,9.0,3.15,0.2,2015-06,0.35
2015-06-08,South,Office Supplies,Paper,Andrew Gjertsen,42.24,13.2,0.2,2015-06,0.31249999999999994
2015-06-08,South,Office Supplies,Binders,Andrew Gjertsen,18.264,-13.3936,0.7,2015-06,-0.7333333333333333
2014-08-15,West,Office Supplies,Appliances,Brian Dahlen,152.91,42.8148,0.0,2014-08,0.27999999999999997
2014-08-15,West,Office Supplies,Paper,Brian Dahlen,92.94,41.823,0.0,2014-08,0.45
2014-08-15,West,Office Supplies,Binders,Brian Dahlen,17.856,6.2496,0.2,2014-08,0.35
2014-08-15,West,Office Supplies,Binders,Brian Dahlen,46.44,15.093,0.2,2014-08,0.325
2014-08-15,West,Furniture,Chairs,Brian Dahlen,195.136,-12.196,0.2,2014-08,-0.0625
2017-06-19,East,Office Supplies,Storage,Jim Sink,129.3,6.465,0.0,2017-06,0.049999999999999996
2017-06-19,East,Office Supplies,Binders,Jim Sink,11.568,3.7596,0.2,2017-06,0.325
2017-07-16,South,Furniture,Chairs,Natalie Fritzler,242.352,15.147,0.2,2017-07,0.0625
2014-12-16,Central,Technology,Accessories,Sean Christensen,319.968,95.9904,0.2,2014-12,0.3
2014-12-16,Central,Furniture,Furnishings,Sean Christensen,8.624,-2.5872,0.6,2014-12,-0.3
2014-05-18,Central,Office Supplies,Paper,George Ashbrook,3.984,1.4442,0.2,2014-05,0.3625
2017-09-14,East,Technology,Accessories,Craig Yedwab,895.944,190.3881,0.2,2017-09,0.21250000000000002
2016-10-10,Central,Furniture,Furnishings,William Brown,14.0,-6.3,0.6,2016-10,-0.45
2016-10-10,Central,Office Supplies,Binders,William Brown,16.392,-26.2272,0.8,2016-10,-1.6
2016-09-25,West,Office Supplies,Paper,Dan Lawera,10.9,5.123,0.0,2016-09,0.47000000000000003
2016-09-25,West,Office Supplies,Labels,Dan Lawera,29.6,14.8,0.0,2016-09,0.5
2016-09-25,West,Office Supplies,Labels,Dan Lawera,4.98,2.2908,0.0,2016-09,0.45999999999999996
2016-09-25,West,Technology,Copiers,Dan Lawera,479.976,161.9919,0.2,2016-09,0.33749999999999997
2016-09-25,West,Technology,Phones,Dan Lawera,44.736,4.4736,0.2,2016-09,0.1
2016-09-25,West,Office Supplies,Art,Dan Lawera,5.76,1.6704,0.0,2016-09,0.29000000000000004
2016-09-25,West,Furniture,Chairs,Dan Lawera,483.136,60.392,0.2,2016-09,0.125
2014-06-03,Central,Office Supplies,Labels,Richard Eichhorn,15.936,5.1792,0.2,2014-06,0.325
2014-06-03,Central,Furniture,Furnishings,Richard Eichhorn,61.544,-40.0036,0.6,2014-06,-0.65
2014-06-03,Central,Office Supplies,Storage,Richard Eichhorn,132.696,9.9522,0.2,2014-06,0.075
2017-09-02,West,Office Supplies,Appliances,Marc Harrigan,43.1,11.206,0.0,2017-09,0.25999999999999995
2017-09-02,West,Furniture,Furnishings,Marc Harrigan,511.5,132.99,0.0,2017-09,0.26
2017-09-02,West,Office Supplies,Binders,Marc Harrigan,147.92,46.225,0.2,2017-09,0.31250000000000006
2014-04-12,West,Office Supplies,Art,Edward Hooks,39.68,16.2688,0.0,2014-04,0.41
2016-05-02,East,Furniture,Furnishings,Edward Hooks,12.56,4.0192,0.0,2016-05,0.31999999999999995
2016-05-02,East,Office Supplies,Binders,Edward Hooks,90.48,33.93,0.2,2016-05,0.375
2016-05-02,East,Office Supplies,Paper,Edward Hooks,13.08,6.0168,0.0,2016-05,0.45999999999999996
2016-05-02,East,Furniture,Furnishings,Edward Hooks,214.7,83.733,0.0,2016-05,0.39
2017-06-19,West,Furniture,Furnishings,George Ashbrook,50.32,21.1344,0.0,2017-06,0.42
2017-06-19,West,Office Supplies,Paper,George Ashbrook,24.56,11.5432,0.0,2017-06,0.47000000000000003
2014-11-06,South,Office Supplies,Paper,George Ashbrook,43.68,20.9664,0.0,2014-11,0.48
2015-03-26,West,Furniture,Tables,Ellis Ballard,3393.68,610.8624,0.0,2015-03,0.18
2017-01-14,Central,Office Supplies,Storage,Hallie Redmond,67.4,17.524,0.0,2017-01,0.26
2017-01-14,Central,Office Supplies,Fasteners,Hallie Redmond,2.52,0.1008,0.0,2017-01,0.04
2017-01-14,Central,Technology,Phones,Hallie Redmond,67.8,1.356,0.0,2017-01,0.020000000000000004
2017-01-14,Central,Office Supplies,Storage,Hallie Redmond,18.76,5.2528,0.0,2017-01,0.27999999999999997
2017-01-14,Central,Technology,Accessories,Hallie Redmond,12.12,2.5452,0.0,2017-01,0.21
2017-01-14,Central,Office Supplies,Paper,Hallie Redmond,11.34,5.5566,0.0,2017-01,0.49000000000000005
2017-01-14,Central,Technology,Accessories,Hallie Redmond,159.8,70.312,0.0,2017-01,0.43999999999999995
2017-01-14,Central,Furniture,Furnishings,Hallie Redmond,18.96,8.532,0.0,2017-01,0.44999999999999996
2015-03-26,East,Office Supplies,Storage,Suzanne McNair,1085.42,282.2092,0.0,2015-03,0.26
2015-03-26,East,Office Supplies,Appliances,Suzanne McNair,13.11,3.4086,0.0,2015-03,0.26
2014-11-01,East,Furniture,Furnishings,Erin Ashbrook,68.704,16.3172,0.2,2014-11,0.23750000000000002
2014-11-01,East,Office Supplies,Binders,Erin Ashbrook,3.132,-2.61,0.7,2014-11,-0.8333333333333333
2014-11-01,East,Office Supplies,Binders,Erin Ashbrook,22.428,-17.9424,0.7,2014-11,-0.7999999999999999
2017-10-06,Central,Office Supplies,Storage,Mark Hamilton,290.336,32.6628,0.2,2017-10,0.11249999999999999
2017-10-06,Central,Office Supplies,Art,Mark Hamilton,19.152,1.197,0.2,2017-10,0.0625
2016-12-10,East,Office Supplies,Paper,Sara Luxemburg,6.48,3.1104,0.0,2016-12,0.4799999999999999
2016-09-22,East,Office Supplies,Envelopes,Nora Pelletier,63.968,19.99,0.2,2016-09,0.31249999999999994
2015-12-29,East,Office Supplies,Supplies,Roy Französisch,6.36,0.0636,0.0,2015-12,0.01
2017-04-20,East,Office Supplies,Storage,Brad Eason,848.544,-21.2136,0.2,2017-04,-0.025
2017-04-20,East,Office Supplies,Binders,Brad Eason,8.7,-6.38,0.7,2017-04,-0.7333333333333334
2017-04-20,East,Technology,Phones,Brad Eason,122.382,-24.4764,0.4,2017-04,-0.2
2016-08-21,East,Furniture,Chairs,Jay Kimmel,573.174,63.686,0.1,2016-08,0.11111111111111112
2015-05-29,East,Office Supplies,Paper,Chad Cunningham,85.056,28.7064,0.2,2015-05,0.33749999999999997
2014-08-12,South,Office Supplies,Binders,Lauren Leatherbury,14.04,6.7392,0.0,2014-08,0.48000000000000004
2014-08-12,South,Technology,Accessories,Lauren Leatherbury,272.61,98.1396,0.0,2014-08,0.36
2014-04-03,West,Office Supplies,Envelopes,Katrina Edelman,11.16,5.58,0.0,2014-04,0.5
2014-04-03,West,Technology,Accessories,Katrina Edelman,62.31,22.4316,0.0,2014-04,0.36
2014-04-03,West,Technology,Accessories,Katrina Edelman,159.98,57.5928,0.0,2014-04,0.36
2014-01-23,Central,Office Supplies,Fasteners,Speros Goranitis,5.94,0.0,0.0,2014-01,0.0
2017-10-12,East,Office Supplies,Paper,Christina Anderson,9.96,4.6812,0.0,2017-10,0.4699999999999999
2015-08-08,East,Technology,Accessories,Rob Dowd,79.99,28.7964,0.0,2015-08,0.36
2017-03-19,East,Office Supplies,Art,Vivek Grady,8.94,2.4138,0.0,2017-03,0.27
2016-07-25,Central,Office Supplies,Paper,Sally Hughsby,20.62,9.6914,0.0,2016-07,0.47
2016-07-25,Central,Technology,Accessories,Sally Hughsby,124.25,48.4575,0.0,2016-07,0.39
2016-07-25,Central,Technology,Phones,Sally Hughsby,297.55,83.314,0.0,2016-07,0.27999999999999997
2016-07-25,Central,Furniture,Chairs,Sally Hughsby,403.56,96.8544,0.0,2016-07,0.24
2016-07-25,Central,Furniture,Furnishings,Sally Hughsby,95.2,27.608,0.0,2016-07,0.29
2014-09-26,Central,Technology,Accessories,Michael Moore,153.824,38.456,0.2,2014-09,0.25
2014-06-17,Central,Office Supplies,Paper,Jennifer Ferguson,62.016,22.4808,0.2,2014-06,0.3625
2016-06-06,East,Furniture,Furnishings,Liz Preis,466.32,34.974,0.2,2016-06,0.075
2016-06-06,East,Furniture,Furnishings,Liz Preis,82.64,0.0,0.2,2016-06,0.0
2014-03-28,East,Furniture,Tables,Mike Pelletier,330.588,-143.2548,0.4,2014-03,-0.4333333333333333
2017-08-21,West,Office Supplies,Storage,Sung Chung,237.096,20.7459,0.2,2017-08,0.0875
2017-08-21,West,Furniture,Furnishings,Sung Chung,22.752,7.11,0.2,2017-08,0.31250000000000006
2017-08-21,West,Office Supplies,Paper,Sung Chung,6.672,2.085,0.2,2017-08,0.3125
2014-11-12,Central,Furniture,Furnishings,Darren Powers,25.128,-6.9102,0.6,2014-11,-0.27499999999999997
2014-11-12,Central,Technology,Accessories,Darren Powers,127.984,25.5968,0.2,2014-11,0.2
2015-09-13,West,Furniture,Furnishings,Ken Dana,131.88,55.3896,0.0,2015-09,0.42000000000000004
2015-09-13,West,Office Supplies,Binders,Ken Dana,25.032,7.8225,0.2,2015-09,0.3125
2015-09-13,West,Furniture,Chairs,Ken Dana,717.72,71.772,0.2,2015-09,0.1
2015-09-13,West,Furniture,Furnishings,Ken Dana,207.35,24.882,0.0,2015-09,0.12000000000000001
